"","member_id","week.date.vote","status","n"
"772",8,2015-11-09,"Absent",58
"773",8,2015-11-23,"Present",129
"774",8,2015-11-30,"Absent",37
"775",8,2015-11-30,"Present",45
"776",8,2015-12-14,"Present",109
"777",8,2015-12-21,"Present",68
"778",8,2016-01-18,"Present",67
"779",8,2016-02-01,"Present",78
"780",8,2016-02-22,"Absent",83
"781",8,2016-03-07,"Present",157
"782",8,2016-04-11,"Absent",198
"783",8,2016-04-25,"Absent",143
"784",8,2016-05-09,"Absent",68
"785",8,2016-05-23,"Absent",62
"786",8,2016-06-06,"Absent",140
"787",8,2016-06-20,"Absent",55
"788",8,2016-06-27,"Present",6
"789",8,2016-07-04,"Present",219
"790",8,2016-09-12,"Present",147
"791",8,2016-10-03,"Present",139
"792",8,2016-10-24,"Present",231
"793",8,2016-11-21,"Absent",136
"794",8,2016-11-28,"Absent",40
"795",8,2016-12-12,"Present",203
"796",8,2017-01-16,"Absent",35
"797",8,2017-01-30,"Absent",10
"798",8,2017-02-13,"Absent",219
"799",8,2017-02-27,"Present",13
"800",8,2017-03-13,"Absent",14
"801",8,2017-03-13,"Present",102
"802",8,2017-04-03,"Present",110
"803",8,2017-04-24,"Absent",139
"804",8,2017-05-15,"Absent",58
"805",8,2017-05-29,"Absent",20
"806",8,2017-06-12,"Absent",60
"807",8,2017-07-03,"Present",147
"808",8,2017-09-11,"Present",128
"809",8,2017-10-02,"Present",77
"810",8,2017-10-23,"Present",247
"811",8,2017-11-13,"Present",92
"812",8,2017-11-27,"Present",29
"813",8,2017-12-11,"Present",163
"814",8,2018-01-22,"Present",117
"815",8,2018-02-12,"Present",77
"816",8,2018-03-05,"Present",124
"817",8,2018-03-19,"Present",242
"818",8,2018-04-23,"Absent",230
"819",8,2018-05-07,"Absent",18
"820",8,2018-06-04,"Present",218
"821",8,2018-06-18,"Present",46
"822",8,2018-07-09,"Present",157
"823",8,2018-09-17,"Present",101
"824",8,2018-10-08,"Present",54
"825",8,2018-10-29,"Present",262
"826",8,2018-11-19,"Present",162
"827",8,2018-12-03,"Present",98
"828",8,2018-12-17,"Present",440
"829",8,2019-01-14,"Present",1
"830",8,2019-01-21,"Present",252
"831",8,2019-02-04,"Absent",49
"832",8,2019-02-11,"Present",1
"833",8,2019-02-18,"Present",372
"834",8,2019-03-11,"Present",2
"835",8,2019-03-18,"Absent",117
"836",8,2019-03-18,"Present",186
"837",8,2019-03-25,"Present",2
"838",8,2019-04-01,"Present",360
"839",8,2019-04-08,"Absent",4
"840",8,2019-04-08,"Present",64
"841",8,2019-04-15,"Present",6
"842",8,2019-04-22,"Present",135
"843",9,2014-07-21,"Present",39
"844",9,2014-09-15,"Present",2
"845",9,2014-09-22,"Present",41
"846",9,2014-10-20,"Absent",4
"847",9,2014-10-27,"Absent",54
"848",9,2014-11-17,"Present",6
"849",9,2014-11-24,"Present",20
"850",9,2014-12-01,"Present",51
"851",9,2014-12-15,"Present",10
"852",9,2014-12-22,"Present",55
"853",9,2015-01-12,"Present",5
"854",9,2015-01-19,"Present",41
"855",9,2015-02-09,"Present",44
"856",9,2015-02-16,"Present",7
"857",9,2015-03-09,"Present",103
"858",9,2015-03-16,"Present",40
"859",9,2015-03-23,"Present",19
"860",9,2015-04-13,"Present",7
"861",9,2015-04-27,"Absent",1
"862",9,2015-04-27,"Present",224
"863",9,2015-05-04,"Present",36
"864",9,2015-05-18,"Present",66
"865",9,2015-05-25,"Present",37
"866",9,2015-06-08,"Present",56
"867",9,2015-06-15,"Absent",18
"868",9,2015-06-22,"Absent",37
"869",9,2015-07-06,"Present",177
"870",9,2015-07-13,"Present",109
"871",9,2015-09-07,"Present",169
"872",9,2015-09-14,"Present",117
"873",9,2015-09-21,"Present",10
"874",9,2015-10-05,"Present",22
"875",9,2015-10-12,"Present",89
"876",9,2015-10-26,"Present",295
"877",9,2015-11-02,"Present",63
"878",9,2015-11-09,"Present",58
"879",9,2015-11-23,"Present",129
"880",9,2015-11-30,"Present",82
"881",9,2015-12-14,"Absent",59
"882",9,2015-12-14,"Present",50
"883",9,2015-12-21,"Present",68
"884",9,2016-01-18,"Present",67
"885",9,2016-02-01,"Present",78
"886",9,2016-02-22,"Present",83
"887",9,2016-03-07,"Absent",3
"888",9,2016-03-07,"Present",154
"889",9,2016-04-11,"Present",198
"890",9,2016-04-25,"Present",143
"891",9,2016-05-09,"Present",68
"892",9,2016-05-23,"Present",62
"893",9,2016-06-06,"Absent",1
"894",9,2016-06-06,"Present",139
"895",9,2016-06-20,"Present",55
"896",9,2016-06-27,"Present",6
"897",9,2016-07-04,"Absent",1
"898",9,2016-07-04,"Present",218
"899",9,2016-09-12,"Present",147
"900",9,2016-10-03,"Absent",1
"901",9,2016-10-03,"Present",138
"902",9,2016-10-24,"Present",231
"903",9,2016-11-21,"Absent",51
"904",9,2016-11-21,"Present",85
"905",9,2016-11-28,"Present",40
"906",9,2016-12-12,"Present",203
"907",9,2017-01-16,"Present",35
"908",9,2017-01-30,"Present",10
"909",9,2017-02-13,"Present",219
"910",9,2017-02-27,"Present",13
"911",9,2017-03-13,"Absent",15
"912",9,2017-03-13,"Present",101
"913",9,2017-04-03,"Absent",1
"914",9,2017-04-03,"Present",109
"915",9,2017-04-24,"Present",139
"916",9,2017-05-15,"Present",58
"917",9,2017-05-29,"Present",20
"918",9,2017-06-12,"Present",60
"919",9,2017-07-03,"Absent",147
"920",9,2017-09-11,"Present",128
"921",9,2017-10-02,"Present",77
"922",9,2017-10-23,"Absent",1
"923",9,2017-10-23,"Present",246
"924",9,2017-11-13,"Absent",9
"925",9,2017-11-13,"Present",83
"926",9,2017-11-27,"Present",29
"927",9,2017-12-11,"Present",163
"928",9,2018-01-22,"Absent",35
"929",9,2018-01-22,"Present",82
"930",9,2018-02-12,"Absent",77
"931",9,2018-03-05,"Absent",124
"932",9,2018-03-19,"Absent",242
"933",9,2018-04-23,"Absent",230
"934",9,2018-05-07,"Absent",18
"935",9,2018-06-04,"Absent",218
"936",9,2018-06-18,"Absent",46
"937",9,2018-07-09,"Absent",157
"938",9,2018-09-17,"Absent",2
"939",9,2018-09-17,"Present",99
"940",9,2018-10-08,"Absent",14
"941",9,2018-10-08,"Present",40
"942",9,2018-10-29,"Absent",3
"943",9,2018-10-29,"Present",259
"944",9,2018-11-19,"Absent",162
"945",9,2018-12-03,"Absent",98
"946",9,2018-12-17,"Present",440
"947",9,2019-01-14,"Absent",1
"948",9,2019-01-21,"Absent",216
"949",9,2019-01-21,"Present",36
"950",9,2019-02-04,"Present",49
"951",9,2019-02-11,"Absent",1
"952",9,2019-02-18,"Present",372
"953",9,2019-03-11,"Absent",2
"954",9,2019-03-18,"Present",303
"955",9,2019-03-25,"Present",2
"956",9,2019-04-01,"Present",360
"957",9,2019-04-08,"Present",68
"958",9,2019-04-15,"Present",6
"959",9,2019-04-22,"Present",135
"960",10,2014-07-21,"Present",39
"961",10,2014-09-15,"Present",2
"962",10,2014-09-22,"Present",41
"963",10,2014-10-20,"Present",4
"964",10,2014-10-27,"Present",54
"965",10,2014-11-17,"Present",6
"966",10,2014-11-24,"Present",20
"967",10,2014-12-01,"Absent",49
"968",10,2014-12-01,"Present",2
"969",10,2014-12-15,"Present",10
"970",10,2014-12-22,"Present",55
"971",10,2015-01-12,"Present",5
"972",10,2015-01-19,"Present",41
"973",10,2015-02-09,"Present",44
"974",10,2015-02-16,"Present",7
"975",10,2015-03-09,"Present",103
"976",10,2015-03-16,"Present",40
"977",10,2015-03-23,"Present",19
"978",10,2015-04-13,"Present",7
"979",10,2015-04-27,"Present",225
"980",10,2015-05-04,"Present",36
"981",10,2015-05-18,"Present",66
"982",10,2015-05-25,"Present",37
"983",10,2015-06-08,"Present",56
"984",10,2015-06-15,"Absent",18
"985",10,2015-06-22,"Present",37
"986",10,2015-07-06,"Absent",177
"987",10,2015-07-13,"Absent",109
"988",10,2015-09-07,"Present",169
"989",10,2015-09-14,"Present",117
"990",10,2015-09-21,"Present",10
"991",10,2015-10-05,"Present",22
"992",10,2015-10-12,"Present",89
"993",10,2015-10-26,"Present",295
"994",10,2015-11-02,"Present",63
"995",10,2015-11-09,"Present",58
"996",10,2015-11-23,"Present",129
"997",10,2015-11-30,"Present",82
"998",10,2015-12-14,"Present",109
"999",10,2015-12-21,"Present",68
"1000",10,2016-01-18,"Present",67
"1001",10,2016-02-01,"Present",78
"1002",10,2016-02-22,"Present",83
"1003",10,2016-03-07,"Present",157
"1004",10,2016-04-11,"Present",198
"1005",10,2016-04-25,"Present",143
"1006",10,2016-05-09,"Present",68
"1007",10,2016-05-23,"Present",62
"1008",10,2016-06-06,"Absent",1
"1009",10,2016-06-06,"Present",139
"1010",10,2016-06-20,"Present",55
"1011",10,2016-06-27,"Present",6
"1012",10,2016-07-04,"Present",219
"1013",10,2016-09-12,"Present",147
"1014",10,2016-10-03,"Present",139
"1015",10,2016-10-24,"Present",231
"1016",10,2016-11-21,"Present",136
"1017",10,2016-11-28,"Present",40
"1018",10,2016-12-12,"Present",203
"1019",10,2017-01-16,"Present",35
"1020",10,2017-01-30,"Present",10
"1021",10,2017-02-13,"Present",219
"1022",10,2017-02-27,"Present",13
"1023",10,2017-03-13,"Present",116
"1024",10,2017-04-03,"Absent",17
"1025",10,2017-04-03,"Present",93
"1026",10,2017-04-24,"Absent",1
"1027",10,2017-04-24,"Present",138
"1028",10,2017-05-15,"Present",58
"1029",10,2017-05-29,"Present",20
"1030",10,2017-06-12,"Present",60
"1031",10,2017-07-03,"Absent",35
"1032",10,2017-07-03,"Present",112
"1033",10,2017-09-11,"Present",128
"1034",10,2017-10-02,"Absent",3
"1035",10,2017-10-02,"Present",74
"1036",10,2017-10-23,"Present",247
"1037",10,2017-11-13,"Present",92
"1038",10,2017-11-27,"Absent",29
"1039",10,2017-12-11,"Present",163
"1040",10,2018-01-22,"Present",117
"1041",10,2018-02-12,"Present",77
"1042",10,2018-03-05,"Present",124
"1043",10,2018-03-19,"Present",242
"1044",10,2018-04-23,"Present",230
"1045",10,2018-05-07,"Present",18
"1046",10,2018-06-04,"Absent",5
"1047",10,2018-06-04,"Present",213
"1048",10,2018-06-18,"Absent",20
"1049",10,2018-06-18,"Present",26
"1050",10,2018-07-09,"Absent",1
"1051",11,2014-07-21,"Present",39
"1052",11,2014-09-15,"Present",2
"1053",11,2014-09-22,"Present",41
"1054",11,2014-10-20,"Present",4
"1055",11,2014-10-27,"Absent",54
"1056",11,2014-11-17,"Present",6
"1057",11,2014-11-24,"Present",20
"1058",11,2014-12-01,"Present",51
"1059",11,2014-12-15,"Present",10
"1060",11,2014-12-22,"Present",55
"1061",11,2015-01-12,"Present",5
"1062",11,2015-01-19,"Present",41
"1063",11,2015-02-09,"Present",44
"1064",11,2015-02-16,"Present",7
"1065",11,2015-03-09,"Present",103
"1066",11,2015-03-16,"Present",40
"1067",11,2015-03-23,"Present",19
"1068",11,2015-04-13,"Present",7
"1069",11,2015-04-27,"Present",225
"1070",11,2015-05-04,"Present",36
"1071",11,2015-05-18,"Absent",17
"1072",11,2015-05-18,"Present",49
"1073",11,2015-05-25,"Present",37
"1074",11,2015-06-08,"Present",56
"1075",11,2015-06-15,"Present",18
"1076",11,2015-06-22,"Present",37
"1077",11,2015-07-06,"Present",177
"1078",11,2015-07-13,"Present",109
"1079",11,2015-09-07,"Absent",81
"1080",11,2015-09-07,"Present",88
"1081",11,2015-09-14,"Absent",117
"1082",11,2015-09-21,"Absent",10
"1083",11,2015-10-05,"Present",22
"1084",11,2015-10-12,"Absent",13
"1085",11,2015-10-12,"Present",76
"1086",11,2015-10-26,"Present",295
"1087",11,2015-11-02,"Present",63
"1088",11,2015-11-09,"Present",58
"1089",11,2015-11-23,"Present",129
"1090",11,2015-11-30,"Present",82
"1091",11,2015-12-14,"Present",109
"1092",11,2015-12-21,"Present",68
"1093",11,2016-01-18,"Present",67
"1094",11,2016-02-01,"Present",78
"1095",11,2016-02-22,"Present",83
"1096",11,2016-03-07,"Present",157
"1097",11,2016-04-11,"Present",198
"1098",11,2016-04-25,"Present",143
"1099",11,2016-05-09,"Present",68
"1100",11,2016-05-23,"Present",62
"1101",11,2016-06-06,"Present",140
"1102",11,2016-06-20,"Present",55
"1103",11,2016-06-27,"Present",6
"1104",11,2016-07-04,"Present",219
"1105",11,2016-09-12,"Present",147
"1106",11,2016-10-03,"Present",139
"1107",11,2016-10-24,"Present",231
"1108",11,2016-11-21,"Present",136
"1109",11,2016-11-28,"Present",40
"1110",11,2016-12-12,"Present",203
"1111",11,2017-01-16,"Present",35
"1112",11,2017-01-30,"Present",10
"1113",11,2017-02-13,"Present",219
"1114",11,2017-02-27,"Present",13
"1115",11,2017-03-13,"Absent",116
"1116",11,2017-04-03,"Present",110
"1117",11,2017-04-24,"Present",139
"1118",11,2017-05-15,"Present",58
"1119",11,2017-05-29,"Present",20
"1120",11,2017-06-12,"Present",60
"1121",11,2017-07-03,"Present",147
"1122",11,2017-09-11,"Present",128
"1123",11,2017-10-02,"Present",77
"1124",11,2017-10-23,"Present",247
"1125",11,2017-11-13,"Present",92
"1126",11,2017-11-27,"Present",29
"1127",11,2017-12-11,"Present",163
"1128",11,2018-01-22,"Present",117
"1129",11,2018-02-12,"Present",77
"1130",11,2018-03-05,"Present",124
"1131",11,2018-03-19,"Present",242
"1132",11,2018-04-23,"Present",230
"1133",11,2018-05-07,"Present",18
"1134",11,2018-06-04,"Present",218
"1135",11,2018-06-18,"Present",46
"1136",11,2018-07-09,"Present",157
"1137",11,2018-09-17,"Absent",101
"1138",11,2018-10-08,"Present",54
"1139",11,2018-10-29,"Present",262
"1140",11,2018-11-19,"Present",162
"1141",11,2018-12-03,"Present",98
"1142",11,2018-12-17,"Present",440
"1143",11,2019-01-14,"Present",1
"1144",11,2019-01-21,"Present",252
"1145",11,2019-02-04,"Present",49
"1146",11,2019-02-11,"Present",1
"1147",11,2019-02-18,"Present",372
"1148",11,2019-03-11,"Present",2
"1149",11,2019-03-18,"Present",303
"1150",11,2019-03-25,"Absent",2
"1151",11,2019-04-01,"Present",360
"1152",11,2019-04-08,"Present",68
"1153",11,2019-04-15,"Present",6
"1154",11,2019-04-22,"Present",135
"1155",12,2014-07-21,"Present",39
"1156",12,2014-09-15,"Present",2
"1157",12,2014-09-22,"Present",41
"1158",12,2014-10-20,"Present",4
"1159",12,2014-10-27,"Present",54
"1160",12,2014-11-17,"Present",6
"1161",12,2014-11-24,"Present",20
"1162",12,2014-12-01,"Present",51
"1163",12,2014-12-15,"Present",10
"1164",12,2014-12-22,"Present",55
"1165",12,2015-01-12,"Present",5
"1166",12,2015-01-19,"Present",41
"1167",12,2015-02-09,"Present",44
"1168",12,2015-02-16,"Present",7
"1169",12,2015-03-09,"Present",103
"1170",12,2015-03-16,"Present",40
"1171",12,2015-03-23,"Absent",19
"1172",12,2015-04-13,"Present",7
"1173",12,2015-04-27,"Absent",1
"1174",12,2015-04-27,"Present",224
"1175",12,2015-05-04,"Present",36
"1176",12,2015-05-18,"Present",66
"1177",12,2015-05-25,"Absent",4
"1178",12,2015-05-25,"Present",33
"1179",12,2015-06-08,"Present",56
"1180",12,2015-06-15,"Present",18
"1181",12,2015-06-22,"Present",37
"1182",12,2015-07-06,"Present",177
"1183",12,2015-07-13,"Present",109
"1184",12,2015-09-07,"Present",169
"1185",12,2015-09-14,"Present",117
"1186",12,2015-09-21,"Present",10
"1187",12,2015-10-05,"Present",22
"1188",12,2015-10-12,"Present",89
"1189",12,2015-10-26,"Present",295
"1190",12,2015-11-02,"Absent",63
"1191",12,2015-11-09,"Present",58
"1192",12,2015-11-23,"Absent",129
"1193",12,2015-11-30,"Absent",82
"1194",12,2015-12-14,"Present",109
"1195",12,2015-12-21,"Present",68
"1196",12,2016-01-18,"Present",67
"1197",12,2016-02-01,"Absent",15
"1198",12,2016-02-01,"Present",63
"1199",12,2016-02-22,"Present",83
"1200",12,2016-03-07,"Absent",157
"1201",12,2016-04-11,"Present",198
"1202",12,2016-04-25,"Present",143
"1203",12,2016-05-09,"Present",68
"1204",12,2016-05-23,"Present",62
"1205",12,2016-06-06,"Present",140
"1206",12,2016-06-20,"Present",55
"1207",12,2016-06-27,"Present",6
"1208",12,2016-07-04,"Present",219
"1209",12,2016-09-12,"Present",147
"1210",12,2016-10-03,"Present",139
"1211",12,2016-10-24,"Present",231
"1212",12,2016-11-21,"Present",136
"1213",12,2016-11-28,"Absent",40
"1214",12,2016-12-12,"Present",203
"1215",12,2017-01-16,"Present",35
"1216",12,2017-01-30,"Present",10
"1217",12,2017-02-13,"Present",219
"1218",12,2017-02-27,"Absent",13
"1219",12,2017-03-13,"Absent",82
"1220",12,2017-03-13,"Present",34
"1221",12,2017-04-03,"Absent",17
"1222",12,2017-04-03,"Present",93
"1223",12,2017-04-24,"Absent",139
"1224",12,2017-05-15,"Absent",30
"1225",12,2017-05-15,"Present",28
"1226",12,2017-05-29,"Absent",20
"1227",12,2017-06-12,"Absent",60
"1228",12,2017-07-03,"Absent",147
"1229",13,2014-07-21,"Absent",34
"1230",13,2014-07-21,"Present",5
"1231",13,2014-09-15,"Present",2
"1232",13,2014-09-22,"Present",41
"1233",13,2014-10-20,"Present",4
"1234",13,2014-10-27,"Present",54
"1235",13,2014-11-17,"Present",6
"1236",13,2014-11-24,"Present",20
"1237",13,2014-12-01,"Present",51
"1238",13,2014-12-15,"Present",10
"1239",13,2014-12-22,"Present",55
"1240",13,2015-01-12,"Absent",5
"1241",13,2015-01-19,"Present",41
"1242",13,2015-02-09,"Absent",44
"1243",13,2015-02-16,"Absent",7
"1244",13,2015-03-09,"Present",103
"1245",13,2015-03-16,"Present",40
"1246",13,2015-03-23,"Present",19
"1247",13,2015-04-13,"Present",7
"1248",13,2015-04-27,"Present",225
"1249",13,2015-05-04,"Present",36
"1250",13,2015-05-18,"Present",66
"1251",13,2015-05-25,"Present",37
"1252",13,2015-06-08,"Present",56
"1253",13,2015-06-15,"Present",18
"1254",13,2015-06-22,"Present",37
"1255",13,2015-07-06,"Present",177
"1256",13,2015-07-13,"Present",109
"1257",13,2015-09-07,"Present",169
"1258",13,2015-09-14,"Present",117
"1259",13,2015-09-21,"Present",10
"1260",13,2015-10-05,"Present",22
"1261",13,2015-10-12,"Present",89
"1262",13,2015-10-26,"Present",295
"1263",13,2015-11-02,"Present",63
"1264",13,2015-11-09,"Present",58
"1265",13,2015-11-23,"Absent",26
"1266",13,2015-11-23,"Present",103
"1267",13,2015-11-30,"Present",82
"1268",13,2015-12-14,"Present",109
"1269",13,2015-12-21,"Present",68
"1270",13,2016-01-18,"Present",67
"1271",13,2016-02-01,"Present",78
"1272",13,2016-02-22,"Present",83
"1273",13,2016-03-07,"Absent",71
"1274",13,2016-03-07,"Present",86
"1275",13,2016-04-11,"Present",198
"1276",13,2016-04-25,"Present",143
"1277",13,2016-05-09,"Present",68
"1278",13,2016-05-23,"Present",62
"1279",13,2016-06-06,"Absent",1
"1280",13,2016-06-06,"Present",139
"1281",13,2016-06-20,"Present",55
"1282",13,2016-06-27,"Present",6
"1283",13,2016-07-04,"Absent",1
"1284",13,2016-07-04,"Present",218
"1285",13,2016-09-12,"Present",147
"1286",13,2016-10-03,"Present",139
"1287",13,2016-10-24,"Present",231
"1288",13,2016-11-21,"Absent",1
"1289",13,2016-11-21,"Present",135
"1290",13,2016-11-28,"Present",40
"1291",13,2016-12-12,"Present",203
"1292",13,2017-01-16,"Present",35
"1293",13,2017-01-30,"Present",10
"1294",13,2017-02-13,"Absent",35
"1295",13,2017-02-13,"Present",184
"1296",13,2017-02-27,"Absent",13
"1297",13,2017-03-13,"Absent",1
"1298",13,2017-03-13,"Present",115
"1299",13,2017-04-03,"Present",110
"1300",13,2017-04-24,"Present",139
"1301",13,2017-05-15,"Present",58
"1302",13,2017-05-29,"Present",20
"1303",13,2017-06-12,"Present",60
"1304",13,2017-07-03,"Absent",78
"1305",13,2017-07-03,"Present",69
"1306",13,2017-09-11,"Present",128
"1307",13,2017-10-02,"Present",77
"1308",13,2017-10-23,"Absent",55
"1309",13,2017-10-23,"Present",192
"1310",13,2017-11-13,"Present",92
"1311",13,2017-11-27,"Present",29
"1312",13,2017-12-11,"Present",163
"1313",13,2018-01-22,"Present",117
"1314",13,2018-02-12,"Present",77
"1315",13,2018-03-05,"Present",124
"1316",13,2018-03-19,"Present",242
"1317",13,2018-04-23,"Present",230
"1318",13,2018-05-07,"Absent",2
"1319",13,2018-05-07,"Present",16
"1320",13,2018-06-04,"Present",218
"1321",13,2018-06-18,"Present",46
"1322",13,2018-07-09,"Absent",1
"1323",13,2018-07-09,"Present",156
"1324",13,2018-09-17,"Present",101
"1325",13,2018-10-08,"Present",54
"1326",13,2018-10-29,"Absent",3
"1327",13,2018-10-29,"Present",259
"1328",13,2018-11-19,"Present",162
"1329",13,2018-12-03,"Present",98
"1330",13,2018-12-17,"Present",440
"1331",13,2019-01-14,"Present",1
"1332",13,2019-01-21,"Present",252
"1333",13,2019-02-04,"Present",49
"1334",13,2019-02-11,"Present",1
"1335",13,2019-02-18,"Present",372
"1336",13,2019-03-11,"Present",2
"1337",13,2019-03-18,"Present",303
"1338",13,2019-03-25,"Absent",2
"1339",13,2019-04-01,"Present",360
"1340",13,2019-04-08,"Present",68
"1341",13,2019-04-15,"Present",6
"1342",13,2019-04-22,"Present",135
"1343",14,2014-07-21,"Present",39
"1344",14,2014-09-15,"Present",2
"1345",14,2014-09-22,"Present",41
"1346",14,2014-10-20,"Present",4
"1347",14,2014-10-27,"Present",54
"1348",14,2014-11-17,"Present",6
"1349",14,2014-11-24,"Present",20
"1350",14,2014-12-01,"Present",51
"1351",14,2014-12-15,"Present",10
"1352",14,2014-12-22,"Present",55
"1353",14,2015-01-12,"Present",5
"1354",14,2015-01-19,"Present",41
"1355",14,2015-02-09,"Present",44
"1356",14,2015-02-16,"Present",7
"1357",14,2015-03-09,"Present",103
"1358",14,2015-03-16,"Present",40
"1359",14,2015-03-23,"Present",19
"1360",14,2015-04-13,"Present",7
"1361",14,2015-04-27,"Present",225
"1362",14,2015-05-04,"Present",36
"1363",14,2015-05-18,"Present",66
"1364",14,2015-05-25,"Present",37
"1365",14,2015-06-08,"Present",56
"1366",14,2015-06-15,"Present",18
"1367",14,2015-06-22,"Absent",37
"1368",14,2015-07-06,"Present",177
"1369",14,2015-07-13,"Present",109
"1370",14,2015-09-07,"Present",169
"1371",14,2015-09-14,"Present",117
"1372",14,2015-09-21,"Present",10
"1373",14,2015-10-05,"Present",22
"1374",14,2015-10-12,"Present",89
"1375",14,2015-10-26,"Present",295
"1376",14,2015-11-02,"Present",63
"1377",14,2015-11-09,"Absent",58
"1378",14,2015-11-23,"Present",129
"1379",14,2015-11-30,"Present",82
"1380",14,2015-12-14,"Present",109
