"","domain_id","PC1","PC2","PC3","name","group","link","country","party","status","euro_domeniu_nume"
"9673",13,0.0355005800758727,0.00741029080327076,0.017452024621408,"Andrey KOVATCHEV","EPP","https://www.votewatch.eu/en/term8-andrey-kovatchev-2.html","Bulgaria","Citizens for European Development of Bulgaria","Active","Foreign & security policy"
"9674",13,0.0355126430291866,0.00881149113097511,0.0175767729305671,"Agnieszka KOZŁOWSKA-RAJEWICZ","EPP","https://www.votewatch.eu/en/term8-agnieszka-kozlowska-rajewicz-2.html","Poland","Platforma Obywatelska","Active","Foreign & security policy"
"9675",13,0.0353653745976312,-0.00651035013008321,0.0177734818924705,"Zdzisław KRASNODĘBSKI","ECR","https://www.votewatch.eu/en/term8-zdzislaw-krasnodebski.html","Poland","Bezpartyjny","Active","Foreign & security policy"
"9676",13,0.03551051343527,0.00424451924041874,-0.0118028202083986,"Constanze KREHL","S&D","https://www.votewatch.eu/en/term8-constanze-krehl-2.html","Germany","Sozialdemokratische Partei Deutschlands","Active","Foreign & security policy"
"9677",13,0.0355043877198682,0.0071913896653339,0.0184385510956205,"Barbara KUDRYCKA","EPP","https://www.votewatch.eu/en/term8-barbara-kudrycka-2.html","Poland","Platforma Obywatelska","Active","Foreign & security policy"
"9678",13,0.0355107550859499,0.00609109235826793,0.0155848591864561,"Werner KUHN","EPP","https://www.votewatch.eu/en/term8-werner-kuhn-2.html","Germany","Christlich Demokratische Union Deutschlands","Active","Foreign & security policy"
"9679",13,0.0354986731221349,0.0079242714799511,0.0181541968091525,"Eduard KUKAN","EPP","https://www.votewatch.eu/en/term8-eduard-kukan-2.html","Slovakia","Independent","Active","Foreign & security policy"
"9680",13,0.0355120289232525,0.00372892487721945,-0.0134069251691635,"Miapetra KUMPULA-NATRI","S&D","https://www.votewatch.eu/en/term8-miapetra-kumpula-natri-2.html","Finland","Suomen Sosialidemokraattinen Puolue/Finlands Socialdemokratiska Parti","Active","Foreign & security policy"
"9681",13,0.0352335697349256,-0.0235775096274791,-0.019794493343631,"Kostadinka KUNEVA","GUE-NGL","https://www.votewatch.eu/en/term8-kostadinka-kuneva-2.html","Greece","Coalition of the Radical Left","Active","Foreign & security policy"
"9682",13,0.0353853973145481,-0.00523420125396035,0.018811785255703,"Zbigniew KUŹMIUK","ECR","https://www.votewatch.eu/en/term8-zbigniew-kuzmiuk.html","Poland","Prawo i Sprawiedliwość","Active","Foreign & security policy"
"9683",13,0.0355301035666432,0.0045546925910366,-0.00672705042954984,"Cécile Kashetu KYENGE","S&D","https://www.votewatch.eu/en/term8-cecile-kashetu-kyenge.html","Italy","Partito Democratico","Active","Foreign & security policy"
"9684",13,0.035222260315952,-0.0203029307228802,-0.027227588722205,"Merja KYLLÖNEN","GUE-NGL","https://www.votewatch.eu/en/term8-merja-kyllonen-2.html","Finland","Vasemmistoliitto","Active","Foreign & security policy"
"9685",13,0.0355104607940065,0.00539069875283452,-0.00878558787297378,"Miltiadis KYRKOS","S&D","https://www.votewatch.eu/en/term8-miltiadis-kyrkos-2.html","Greece","The River","Active","Foreign & security policy"
"9686",13,0.0355173728435763,0.000565945360040468,0.0147585970511772,"Georgios KYRTSOS","EPP","https://www.votewatch.eu/en/term8-georgios-kyrtsos-2.html","Greece","Nea Demokratia","Active","Foreign & security policy"
"9687",13,0.0354927240530624,0.00745832184194662,0.00381550089212107,"Ilhan KYUCHYUK","ALDE/ADLE","https://www.votewatch.eu/en/term8-ilhan-kyuchyuk-2.html","Bulgaria","Movement for Rights and Freedoms","Active","Foreign & security policy"
"9688",13,0.0355138857129056,0.00622486619746091,0.0170440176114211,"Alain LAMASSOURE","EPP","https://www.votewatch.eu/en/term8-alain-lamassoure-2.html","France","Indépendant","Active","Foreign & security policy"
"9689",13,0.0353217776456571,-0.0108493863329806,-0.0310660529912225,"Jean LAMBERT","Greens/EFA","https://www.votewatch.eu/en/term8-jean-lambert-2.html","United Kingdom","Green Party","Active","Foreign & security policy"
"9690",13,0.0353613273765681,-0.00960030239555028,-0.0268346804275499,"Philippe LAMBERTS","Greens/EFA","https://www.votewatch.eu/en/term8-philippe-lamberts-2.html","Belgium","Ecologistes Confédérés pour l'Organisation de Luttes Originales","Active","Foreign & security policy"
"9691",13,0.0352350024122368,0.00088495839795197,0.0026495453343449,"Alexander Graf LAMBSDORFF","ALDE/ADLE","https://www.votewatch.eu/en/term8-alexander-graf-lambsdorff-2.html","Germany","Freie Demokratische Partei","Inactive","Foreign & security policy"
"9692",13,0.0352377673677347,-0.00689269181851298,0.00906279976334102,"Gabrielius LANDSBERGIS","EPP","https://www.votewatch.eu/en/term8-gabrielius-landsbergis-2.html","Lithuania","Tėvynės sąjunga-Lietuvos krikščionys demokratai","Inactive","Foreign & security policy"
"9693",13,0.0355257123791995,0.00340910683264222,-0.00919372275298554,"Bernd LANGE","S&D","https://www.votewatch.eu/en/term8-bernd-lange-2.html","Germany","Sozialdemokratische Partei Deutschlands","Active","Foreign & security policy"
"9694",13,0.035532138448179,0.00632388016536059,0.0133802050172352,"Esther de LANGE","EPP","https://www.votewatch.eu/en/term8-esther-de-lange-2.html","Netherlands","Christen Democratisch Appèl","Active","Foreign & security policy"
"9695",13,0.0355034977804426,0.00542480578019171,0.0179455979685806,"Werner LANGEN","EPP","https://www.votewatch.eu/en/term8-werner-langen-2.html","Germany","Christlich Demokratische Union Deutschlands","Active","Foreign & security policy"
"9696",13,0.0352363022153015,0.00370498832236942,-0.00336213407138849,"Marju LAURISTIN","S&D","https://www.votewatch.eu/en/term8-marju-lauristin-2.html","Estonia","Sotsiaaldemokraatlik Erakond","Inactive","Foreign & security policy"
"9697",13,0.0355212017506134,0.00563877085967566,0.0162075965183003,"Giovanni LA VIA","EPP","https://www.votewatch.eu/en/term8-giovanni-la-via-2.html","Italy","Forza Italia","Active","Foreign & security policy"
"9698",13,0.0355172113233901,0.00758868838686135,0.0171101106904874,"Jérôme LAVRILLEUX","EPP","https://www.votewatch.eu/en/term8-jerome-lavrilleux-2.html","France","Indépendant","Active","Foreign & security policy"
"9699",13,0.0351345573303941,-0.0301159983665403,0.00932950241146698,"Gilles LEBRETON","ENF","https://www.votewatch.eu/en/term8-gilles-lebreton-2.html","France","Rassemblement national","Active","Foreign & security policy"
"9700",13,0.0352845440598568,0.00252005284414083,0.00796987070292782,"Constance LE GRIP","EPP","https://www.votewatch.eu/en/term8-constance-le-grip-2.html","France","Les Républicains","Inactive","Foreign & security policy"
"9701",13,0.035419996239934,-0.0114138794683365,0.00993377166486021,"Ryszard Antoni LEGUTKO","ECR","https://www.votewatch.eu/en/term8-ryszard-antoni-legutko-2.html","Poland","Prawo i Sprawiedliwość","Active","Foreign & security policy"
"9702",13,0.0352155206142052,-0.0232137030150154,-0.0252558441368595,"Patrick LE HYARIC","GUE-NGL","https://www.votewatch.eu/en/term8-patrick-le-hyaric-2.html","France","Front de Gauche","Active","Foreign & security policy"
"9703",13,0.0353619056229916,-0.0141862424244032,0.0014222517282291,"Jörg LEICHTFRIED","S&D","https://www.votewatch.eu/en/term8-jorg-leichtfried-2.html","Austria","Sozialdemokratische Partei Österreichs","Inactive","Foreign & security policy"
"9704",13,0.0355483433200365,0.00286521772639846,-0.00433637805414017,"Jo LEINEN","S&D","https://www.votewatch.eu/en/term8-jo-leinen-2.html","Germany","Sozialdemokratische Partei Deutschlands","Active","Foreign & security policy"
"9705",13,0.0355363590918453,0.00573646407339416,0.0154292570860026,"Jeroen LENAERS","EPP","https://www.votewatch.eu/en/term8-jeroen-lenaers-2.html","Netherlands","Christen Democratisch Appèl","Active","Foreign & security policy"
"9706",13,0.035404779542505,-0.0195048620423018,0.0018768340553222,"Jean-Marie LE PEN","NI","https://www.votewatch.eu/en/term8-jean-marie-le-pen-2.html","France","Front national","Active","Foreign & security policy"
"9707",13,0.0352470418960246,-0.0199461140294944,-0.000262047340830607,"Marine LE PEN","ENF","https://www.votewatch.eu/en/term8-marine-le-pen-2.html","France","Front national","Inactive","Foreign & security policy"
"9708",13,0.0355397024858774,0.00431073390814387,0.0163890670666109,"Janusz LEWANDOWSKI","EPP","https://www.votewatch.eu/en/term8-janusz-lewandowski-2.html","Poland","Platforma Obywatelska","Active","Foreign & security policy"
"9709",13,0.035317587015385,-0.00687102939124009,0.00568978662368342,"Andrew LEWER","ECR","https://www.votewatch.eu/en/term8-andrew-lewer-2.html","United Kingdom","Conservative Party","Inactive","Foreign & security policy"
"9710",13,0.0355474880477414,0.00363585577135149,-0.00570082619578823,"Bogusław LIBERADZKI","S&D","https://www.votewatch.eu/en/term8-boguslaw-liberadzki-2.html","Poland","Sojusz Lewicy Demokratycznej","Active","Foreign & security policy"
"9711",13,0.0355330643259732,0.00097012413236375,0.0135895224434346,"Peter LIESE","EPP","https://www.votewatch.eu/en/term8-peter-liese-2.html","Germany","Christlich Demokratische Union Deutschlands","Active","Foreign & security policy"
"9712",13,0.0355330553890042,0.00374889754963167,-0.0119304499368111,"Arne LIETZ","S&D","https://www.votewatch.eu/en/term8-arne-lietz-2.html","Germany","Sozialdemokratische Partei Deutschlands","Active","Foreign & security policy"
"9713",13,0.0355334483871687,0.00578014998458334,0.0171358479199126,"Norbert LINS","EPP","https://www.votewatch.eu/en/term8-norbert-lins-2.html","Germany","Christlich Demokratische Union Deutschlands","Active","Foreign & security policy"
"9714",13,0.0353738351227288,-0.00946473576445113,-0.0283056327351808,"Barbara LOCHBIHLER","Greens/EFA","https://www.votewatch.eu/en/term8-barbara-lochbihler-2.html","Germany","Bündnis 90/Die Grünen","Active","Foreign & security policy"
"9715",13,0.0351658427409578,-0.0295356649359963,0.00899676651428499,"Philippe LOISEAU","ENF","https://www.votewatch.eu/en/term8-philippe-loiseau.html","France","Rassemblement national","Active","Foreign & security policy"
"9716",13,0.0355406038833305,0.00182761019946019,0.0132741643056066,"Verónica LOPE FONTAGNÉ","EPP","https://www.votewatch.eu/en/term8-veronica-lope-fontagne-2.html","Spain","Partido Popular","Active","Foreign & security policy"
"9717",13,0.035175344982337,-0.0253300612131764,-0.0223119597532838,"Paloma LÓPEZ BERMEJO","GUE-NGL","https://www.votewatch.eu/en/term8-paloma-lopez-bermejo-2.html","Spain","Izquierda Unida","Active","Foreign & security policy"
"9718",13,0.0355519906666098,0.00265358373928607,-0.00557176175116835,"Juan Fernando LÓPEZ AGUILAR","S&D","https://www.votewatch.eu/en/term8-juan-fernando-lopez-aguilar-2.html","Spain","Partido Socialista Obrero Español","Active","Foreign & security policy"
"9719",13,0.0355433223403598,0.00332807596107232,-0.00803658355920879,"Javi LÓPEZ","S&D","https://www.votewatch.eu/en/term8-javi-lopez.html","Spain","Partit dels Socialistes de Catalunya","Active","Foreign & security policy"
"9720",13,0.0355428971342919,0.0037209221327642,0.0155921829111548,"Antonio LÓPEZ-ISTÚRIZ WHITE","EPP","https://www.votewatch.eu/en/term8-antonio-lopez-isturiz-white-2.html","Spain","Partido Popular","Active","Foreign & security policy"
"9721",13,0.0352106390517392,-0.0233591150096297,-0.0257125830762761,"Sabine LÖSING","GUE-NGL","https://www.votewatch.eu/en/term8-sabine-losing-2.html","Germany","DIE LINKE.","Active","Foreign & security policy"
"9722",13,0.0354738225822569,-0.0176414173284759,0.000727554580894982,"Isabella LÖVIN","Greens/EFA","https://www.votewatch.eu/en/term8-isabella-lovin-2.html","Sweden","Miljöpartiet de gröna","Inactive","Foreign & security policy"
"9723",13,0.0354267237146843,-0.007693667810775,0.0120302263358325,"Bernd LUCKE","ECR","https://www.votewatch.eu/en/term8-bernd-lucke-2.html","Germany","Liberal-Conservative Refomists","Active","Foreign & security policy"
"9724",13,0.0355161855082008,-0.000260210397327606,-0.0145376174096891,"Olle LUDVIGSSON","S&D","https://www.votewatch.eu/en/term8-olle-ludvigsson-2.html","Sweden","Arbetarepartiet- Socialdemokraterna","Active","Foreign & security policy"
"9725",13,0.0355400660073335,0.0038230206067649,0.0159693366226028,"Elżbieta Katarzyna ŁUKACIJEWSKA","EPP","https://www.votewatch.eu/en/term8-elzbieta-katarzyna-lukacijewska-2.html","Poland","Platforma Obywatelska","Active","Foreign & security policy"
"9726",13,0.0352078414906619,-0.0091779069889464,-0.0194851893648374,"Ulrike LUNACEK","Greens/EFA","https://www.votewatch.eu/en/term8-ulrike-lunacek-2.html","Austria","Die Grünen - Die Grüne Alternative","Inactive","Foreign & security policy"
"9727",13,0.0353178445613709,-0.0186579929729083,0.00753886963937582,"Peter LUNDGREN","ECR","https://www.votewatch.eu/en/term8-peter-lundgren-2.html","Sweden","Sverigedemokraterna","Active","Foreign & security policy"
"9728",13,0.035560896504269,1.07646273254478e-05,-0.00171143812204872,"Krystyna ŁYBACKA","S&D","https://www.votewatch.eu/en/term8-krystyna-lybacka.html","Poland","Sojusz Lewicy Demokratycznej","Active","Foreign & security policy"
"9729",13,0.0355560954106561,0.00461699315217016,0.0154817528038026,"David McALLISTER","EPP","https://www.votewatch.eu/en/term8-david-mcallister-2.html","Germany","Christlich Demokratische Union Deutschlands","Active","Foreign & security policy"
"9730",13,0.0355477040239035,0.000999254673143004,-0.0100217153693212,"Linda McAVAN","S&D","https://www.votewatch.eu/en/term8-linda-mcavan-2.html","United Kingdom","Labour Party","Active","Foreign & security policy"
"9731",13,0.0354746231790569,-0.00775449762346033,0.00904118189231921,"Emma McCLARKIN","ECR","https://www.votewatch.eu/en/term8-emma-mcclarkin-2.html","United Kingdom","Conservative Party","Active","Foreign & security policy"
"9732",13,0.035538345693285,-0.000506916752414841,0.0105458803032233,"Mairead McGUINNESS","EPP","https://www.votewatch.eu/en/term8-mairead-mcguinness-2.html","Ireland","Fine Gael Party","Active","Foreign & security policy"
"9733",13,0.0353075862742227,-0.0193803629731386,0.00180791729350706,"Petr MACH","EFDD","https://www.votewatch.eu/en/term8-petr-mach-2.html","Czech Republic","Strana svobodných občanů","Inactive","Foreign & security policy"
"9734",13,0.0354651706811797,-0.00597562387811312,0.0115790669396315,"Anthea McINTYRE","ECR","https://www.votewatch.eu/en/term8-anthea-mcintyre-2.html","United Kingdom","Conservative Party","Active","Foreign & security policy"
"9735",13,0.0355249348559651,0.000751494308729006,0.0122677588591887,"Monica MACOVEI","ECR","https://www.votewatch.eu/en/term8-monica-macovei.html","Romania","Independent","Active","Foreign & security policy"
"9736",13,0.0353165943280611,-0.0168984699828409,0.00256422574201077,"Vicky MAEIJER","ENF","https://www.votewatch.eu/en/term8-vicky-maeijer-2.html","Netherlands","Partij voor de Vrijheid","Inactive","Foreign & security policy"
"9737",13,0.0355414446327561,0.00430707783613754,0.0180041503061431,"Ivana MALETIĆ","EPP","https://www.votewatch.eu/en/term8-ivana-maletic-2.html","Croatia","Hrvatska demokratska zajednica","Active","Foreign & security policy"
"9738",13,0.0355485127123609,0.00465405718224421,0.016667064251521,"Svetoslav Hristov MALINOV","EPP","https://www.votewatch.eu/en/term8-svetoslav-hristov-malinov-2.html","Bulgaria","Democrats for Strong Bulgaria","Active","Foreign & security policy"
"9739",13,0.0352955396960635,-0.022894376552454,-0.0186560950713838,"Curzio MALTESE","GUE-NGL","https://www.votewatch.eu/en/term8-curzio-maltese-2.html","Italy","Lista Tsipras-L'Altra Europa","Active","Foreign & security policy"
"9740",13,0.0354896630733763,-0.00266069210348753,-0.012093600182828,"Andrejs MAMIKINS","S&D","https://www.votewatch.eu/en/term8-andrejs-mamikins-2.html","Latvia","""Saskaņa"" sociāldemokrātiskā partija","Active","Foreign & security policy"
"9741",13,0.0355520697927252,0.00180380957305204,0.0139686687483403,"Ramona Nicole MĂNESCU","EPP","https://www.votewatch.eu/en/term8-ramona-nicole-manescu-2.html","Romania","-","Active","Foreign & security policy"
"9742",13,0.0355735515133368,0.00603310696506838,-0.0057994131690089,"Vladimír MAŇKA","S&D","https://www.votewatch.eu/en/term8-vladimir-manka-2.html","Slovakia","SMER-Sociálna demokracia","Active","Foreign & security policy"
"9743",13,0.0355616873465388,0.00555890394638271,0.0164921159259758,"Thomas MANN","EPP","https://www.votewatch.eu/en/term8-thomas-mann-2.html","Germany","Christlich Demokratische Union Deutschlands","Active","Foreign & security policy"
"9744",13,0.0355592916112191,0.0022832569207813,-0.00607051397401824,"Louis-Joseph MANSCOUR","S&D","https://www.votewatch.eu/en/term8-louis-joseph-manscour-2.html","France","Parti Socialiste","Active","Foreign & security policy"
"9745",13,0.0352186642568846,-0.0103969050326259,-0.0129883385511652,"Ernest MARAGALL","Greens/EFA","https://www.votewatch.eu/en/term8-ernest-maragall-2.html","Spain","Nova Esquerra Catalana","Inactive","Foreign & security policy"
"9746",13,0.0352538659645447,-0.024538612803103,-0.00822184820173993,"Notis MARIAS","ECR","https://www.votewatch.eu/en/term8-notis-marias-2.html","Greece","Greece-The Alternative Road","Active","Foreign & security policy"
"9747",13,0.0355602900855968,0.00437431427352574,0.01536819334358,"Marian-Jean MARINESCU","EPP","https://www.votewatch.eu/en/term8-marian-jean-marinescu-2.html","Romania","Partidul Naţional Liberal","Active","Foreign & security policy"
"9748",13,0.0355132657308697,0.000503805868834323,-0.0033926540901706,"António MARINHO E PINTO","ALDE/ADLE","https://www.votewatch.eu/en/term8-antonio-marinho-e-pinto-2.html","Portugal","Partido Democrático Republicano","Active","Foreign & security policy"
"9749",13,0.0355575600774065,0.00108665101936027,-0.00811598933531801,"David MARTIN","S&D","https://www.votewatch.eu/en/term8-david-martin-2.html","United Kingdom","Labour Party","Active","Foreign & security policy"
"9750",13,0.0352127846556684,-0.0285440016194078,0.00851566947882511,"Dominique MARTIN","ENF","https://www.votewatch.eu/en/term8-dominique-martin-2.html","France","Rassemblement national","Active","Foreign & security policy"
"9751",13,0.0355425864612178,0.00232347591301189,-0.0108750975975304,"Edouard MARTIN","S&D","https://www.votewatch.eu/en/term8-edouard-martin-2.html","France","Parti Socialiste","Active","Foreign & security policy"
"9752",13,0.0355458951002861,0.00060643986927575,0.0107402018545031,"Fulvio MARTUSCIELLO","EPP","https://www.votewatch.eu/en/term8-fulvio-martusciello-2.html","Italy","Forza Italia","Active","Foreign & security policy"
"9753",13,0.0353154421409382,-0.0218638587861676,0.00665427560386682,"Michał MARUSIK","ENF","https://www.votewatch.eu/en/term8-michal-marusik-2.html","Poland","Kongres Nowej Prawicy","Active","Foreign & security policy"
"9754",13,0.0353322013015312,-0.022276762155381,-0.0111365053918046,"Jiří MAŠTÁLKA","GUE-NGL","https://www.votewatch.eu/en/term8-jiri-mastalka-2.html","Czech Republic","Komunistická strana Čech a Moravy","Active","Foreign & security policy"
"9755",13,0.0355468885756796,-0.00476491740852874,0.00782582302133855,"Barbara MATERA","EPP","https://www.votewatch.eu/en/term8-barbara-matera-2.html","Italy","Forza Italia","Active","Foreign & security policy"
"9756",13,0.0352726952314216,-0.0220129868137256,-0.0237747525377951,"Marisa MATIAS","GUE-NGL","https://www.votewatch.eu/en/term8-marisa-matias-2.html","Portugal","Bloco de Esquerda","Active","Foreign & security policy"
"9757",13,0.0355570132574301,0.000623892221098275,0.014884843526512,"Gabriel MATO","EPP","https://www.votewatch.eu/en/term8-gabriel-mato.html","Spain","Partido Popular","Active","Foreign & security policy"
"9758",13,0.0353632525085599,-0.0110748199213402,-5.52662698166483e-05,"Fernando MAURA BARANDIARÁN","ALDE/ADLE","https://www.votewatch.eu/en/term8-fernando-maura-barandiaran-2.html","Spain","Delegación Ciudadanos Europeos","Inactive","Foreign & security policy"
"9759",13,0.0355130281376856,-0.00201913896600568,-0.00844893695528598,"Emmanuel MAUREL","GUE-NGL","https://www.votewatch.eu/en/term8-emmanuel-maurel-2.html","France","Parti Socialiste","Active","Foreign & security policy"
"9760",13,0.0355479405039411,0.000733351728304735,-0.00644932676989704,"Costas MAVRIDES","S&D","https://www.votewatch.eu/en/term8-costas-mavrides-2.html","Cyprus","Democratic Party","Active","Foreign & security policy"
"9761",13,0.0353386874592936,-0.0197452766151954,0.00622500015299263,"Georg MAYER","ENF","https://www.votewatch.eu/en/term8-georg-mayer-2.html","Austria","Freiheitliche Partei Österreichs","Active","Foreign & security policy"
"9762",13,0.0355470563332804,0.0019005523856297,0.00554891874616153,"Valentinas MAZURONIS","ALDE/ADLE","https://www.votewatch.eu/en/term8-valentinas-mazuronis-2.html","Lithuania","Independent","Active","Foreign & security policy"
"9763",13,0.0355527763530368,0.00375176265192,0.00214076531014264,"Gesine MEISSNER","ALDE/ADLE","https://www.votewatch.eu/en/term8-gesine-meissner-2.html","Germany","Freie Demokratische Partei","Active","Foreign & security policy"
"9764",13,0.0352079002540788,-0.0194330851466177,-0.0127690990514748,"Jean-Luc MÉLENCHON","GUE-NGL","https://www.votewatch.eu/en/term8-jean-luc-melenchon-2.html","France","Front de Gauche","Inactive","Foreign & security policy"
"9765",13,0.0352869453896696,-0.0253700405981498,0.00524049677120096,"Joëlle MÉLIN","ENF","https://www.votewatch.eu/en/term8-joelle-melin-2.html","France","Rassemblement national","Active","Foreign & security policy"
"9766",13,0.0355632769593653,0.00149706892536743,-0.0111151623144824,"Susanne MELIOR","S&D","https://www.votewatch.eu/en/term8-susanne-melior-2.html","Germany","Sozialdemokratische Partei Deutschlands","Active","Foreign & security policy"
"9767",13,0.0355604570184607,0.000396434419182796,0.0142777749838595,"Nuno MELO","EPP","https://www.votewatch.eu/en/term8-nuno-melo-2.html","Portugal","Partido Popular","Active","Foreign & security policy"
"9768",13,0.0354261971106664,-0.0143360989450338,0.0104963925596056,"Morten MESSERSCHMIDT","ECR","https://www.votewatch.eu/en/term8-morten-messerschmidt-2.html","Denmark","Dansk Folkeparti","Active","Foreign & security policy"
"9769",13,0.0354479736175645,-0.0109929924806188,-0.0202530146699682,"Tamás MESZERICS","Greens/EFA","https://www.votewatch.eu/en/term8-tamas-meszerics-2.html","Hungary","Lehet Más A Politika","Active","Foreign & security policy"
"9770",13,0.0355540190687849,0.00110355831713499,0.0130430709882628,"Roberta METSOLA","EPP","https://www.votewatch.eu/en/term8-roberta-metsola-2.html","Malta","Partit Nazzjonalista","Active","Foreign & security policy"
"9771",13,0.0355607162010222,0.00296644760528438,0.00322077509771142,"Louis MICHEL","ALDE/ADLE","https://www.votewatch.eu/en/term8-louis-michel-2.html","Belgium","Mouvement Réformateur","Active","Foreign & security policy"
"9772",13,0.0353245820636762,-0.0215546547650354,-0.0186811370968822,"Martina MICHELS","GUE-NGL","https://www.votewatch.eu/en/term8-martina-michels-2.html","Germany","DIE LINKE.","Active","Foreign & security policy"
"9773",13,0.0355578175297332,0.00250147644218357,0.00245082923515232,"Iskra MIHAYLOVA","ALDE/ADLE","https://www.votewatch.eu/en/term8-iskra-mihaylova-2.html","Bulgaria","Movement for Rights and Freedoms","Active","Foreign & security policy"
"9774",13,0.0355383465853368,-0.000105240578516861,0.0174137363972629,"Miroslav MIKOLÁŠIK","EPP","https://www.votewatch.eu/en/term8-miroslav-mikolasik-2.html","Slovakia","Kresťanskodemokratické hnutie","Active","Foreign & security policy"
"9775",13,0.0355721686456558,0.00307818124080416,0.0151465701512265,"Francisco José MILLÁN MON","EPP","https://www.votewatch.eu/en/term8-francisco-jose-millan-mon-2.html","Spain","Partido Popular","Active","Foreign & security policy"
"9776",13,0.0355507576747564,0.0032642343968549,-0.000750613672731787,"Matthijs van MILTENBURG","ALDE/ADLE","https://www.votewatch.eu/en/term8-matthijs-van-miltenburg-2.html","Netherlands","Democraten 66","Active","Foreign & security policy"
"9777",13,0.0353208107640645,-0.0227421922662393,-0.012683707251584,"Anne-Marie MINEUR","GUE-NGL","https://www.votewatch.eu/en/term8-anne-marie-mineur-2.html","Netherlands","Socialistische Partij","Active","Foreign & security policy"
"9778",13,0.0355616355138053,-0.000600765903230389,-0.00763430029941998,"Marlene MIZZI","S&D","https://www.votewatch.eu/en/term8-marlene-mizzi-2.html","Malta","Partit Laburista","Active","Foreign & security policy"
"9779",13,0.0355740928651967,0.00344873896274806,0.00220608239475534,"Angelika MLINAR","ALDE/ADLE","https://www.votewatch.eu/en/term8-angelika-mlinar-2.html","Austria","NEOS – Das Neue Österreich","Active","Foreign & security policy"
"9780",13,0.0354182863469116,-0.0165197118714799,-0.0158238949409715,"Giulia MOI","EFDD","https://www.votewatch.eu/en/term8-giulia-moi-2.html","Italy","Independent","Active","Foreign & security policy"
"9781",13,0.0355794127751459,0.000482718146189803,0.00427521830382952,"Sorin MOISĂ","EPP","https://www.votewatch.eu/en/term8-sorin-moisa.html","Romania","Independent","Active","Foreign & security policy"
"9782",13,0.0355883748281965,0.00156698500550506,-0.00512605280998884,"Csaba MOLNÁR","S&D","https://www.votewatch.eu/en/term8-csaba-molnar-2.html","Hungary","Demokratikus Koalíció","Active","Foreign & security policy"
"9783",13,0.0352701088048389,-0.0261139671837303,0.0079061452368939,"Bernard MONOT","EFDD","https://www.votewatch.eu/en/term8-bernard-monot-2.html","France","Debout la France","Active","Foreign & security policy"
"9784",13,0.0355536645047418,-0.00557023565867739,0.0106356825485714,"Cláudia MONTEIRO DE AGUIAR","EPP","https://www.votewatch.eu/en/term8-claudia-monteiro-de-aguiar-2.html","Portugal","Partido Social Democrata","Active","Foreign & security policy"
"9785",13,0.0352693331311736,-0.0256713274678812,0.00517824207200379,"Sophie MONTEL","NI","https://www.votewatch.eu/en/term8-sophie-montel-2.html","France","Indépendant","Active","Foreign & security policy"
"9786",13,0.0355748040575067,0.000372311534993877,-0.00851804603966274,"Clare MOODY","S&D","https://www.votewatch.eu/en/term8-clare-moody-2.html","United Kingdom","Labour Party","Active","Foreign & security policy"
"9787",13,0.0355691135526985,-0.000653582973241183,-0.00659096844389389,"Claude MORAES","S&D","https://www.votewatch.eu/en/term8-claude-moraes-2.html","United Kingdom","Labour Party","Active","Foreign & security policy"
"9788",13,0.0355456689601553,-0.000797220016871915,0.0135312044000899,"Nadine MORANO","EPP","https://www.votewatch.eu/en/term8-nadine-morano-2.html","France","Les Républicains","Active","Foreign & security policy"
"9789",13,0.0354673743022194,-0.0174983873070415,0.00113619516769952,"Alessandra MORETTI","S&D","https://www.votewatch.eu/en/term8-alessandra-moretti-2.html","Italy","Partito Democratico","Inactive","Foreign & security policy"
"9790",13,0.0355835483314458,0.00199935749954878,-0.00155571765039572,"Luigi MORGANO","S&D","https://www.votewatch.eu/en/term8-luigi-morgano-2.html","Italy","Partito Democratico","Active","Foreign & security policy"
"9791",13,0.0355815605415617,0.00260350268060786,0.0134583435278624,"Elisabeth MORIN-CHARTIER","EPP","https://www.votewatch.eu/en/term8-elisabeth-morin-chartier-2.html","France","Indépendant","Active","Foreign & security policy"
"9792",13,0.0354360286783383,-0.0187559992000224,0.000162909083049183,"Krisztina MORVAI","NI","https://www.votewatch.eu/en/term8-krisztina-morvai-2.html","Hungary","-","Active","Foreign & security policy"
"9793",13,0.0355835007237423,-0.00120440035739701,-0.00201695357747767,"Alessia Maria MOSCA","S&D","https://www.votewatch.eu/en/term8-alessia-maria-mosca-2.html","Italy","Partito Democratico","Active","Foreign & security policy"
"9794",13,0.0355594623364022,0.000728830249427803,0.00286824185300557,"Ulrike MÜLLER","ALDE/ADLE","https://www.votewatch.eu/en/term8-ulrike-muller-2.html","Germany","Freie Wähler","Active","Foreign & security policy"
"9795",13,0.0355834563724153,0.00123340774167643,0.0131689679474145,"Siegfried MUREŞAN","EPP","https://www.votewatch.eu/en/term8-siegfried-muresan.html","Romania","Partidul Naţional Liberal","Active","Foreign & security policy"
"9796",13,0.0355515597325226,-0.00688829971053495,0.00931625173228729,"Renaud MUSELIER","EPP","https://www.votewatch.eu/en/term8-renaud-muselier-2.html","France","Les Républicains","Active","Foreign & security policy"
"9797",13,0.0355560226390915,-0.00679038013202757,0.00804209474955105,"Alessandra MUSSOLINI","EPP","https://www.votewatch.eu/en/term8-alessandra-mussolini-2.html","Italy","Independent","Active","Foreign & security policy"
